,PMID,Title,Year,PMC_ID,Organisms,Products,Genes_and_modifications
1805,21210143,Engineering of red cells of Arabidopsis thaliana and comparative genome-wide gene expression analysis of red cells versus wild-type cells.,2011,,,['Anthocyanin'],
1806,21215324,Targeted proteomics for metabolic pathway optimization: application to terpene production.,2011,,"['Escherichia coli', 'Saccharomyces cerevisiae']",['Terpene'],
1807,21219457,Unravelling the gallic acid degradation pathway in bacteria: the gal cluster from Pseudomonas putida.,2011,,['Pseudomonas putida'],,
1808,21219616,Metabolic pathway engineering based on metabolomics confers acetic and formic acid tolerance to a recombinant xylose-fermenting strain of Saccharomyces cerevisiae.,2011,3025834,['Saccharomyces cerevisiae'],['Ethanol'],"{'GND1': ['Positive'], 'GND2': ['Positive'], 'TAL1': ['Positive'], 'TDH1': ['Positive'], 'TKL1': ['Positive'], 'ZWF1': ['Positive']}"
1809,21220042,Photosynthesis driven conversion of carbon dioxide to fatty alcohols and hydrocarbons in cyanobacteria.,2011,,,"['Hydrocarbon', 'Alcohol']",
1810,21221570,"Metabolic production of a novel polymer feedstock, 3-carboxy muconate, from vanillin.",2011,,"['Escherichia coli', 'Acinetobacter baylyi']","['Carboxygroup', 'Feedstock']",
1811,21221571,Tailor-made type II Pseudomonas PHA synthases and their use for the biosynthesis of polylactic acid and its copolymer in recombinant Escherichia coli.,2011,,['Escherichia coli'],"['Polylactate', 'Copolymermacromolecule']",
1812,21241816,From zero to hero--design-based systems metabolic engineering of Corynebacterium glutamicum for L-lysine production.,2011,,['Corynebacterium glutamicum'],['Amino acids'],
1813,21242069,Improvement of antibiotic productivity by knock-out of dauW in Streptomyces coeruleobidus.,2011,,['Escherichia coli'],['Dnr'],
1814,21245846,Proteome-wide systems analysis of a cellulosic biofuel-producing microbe.,2011,3049413,"['Escherichia coli', 'Zymomonas mobilis', 'Ruminococcus albus', 'Bacillus anthracis']",['Ethanol'],
1815,21246354,Increase of lycopene production by supplementing auxiliary carbon sources in metabolically engineered Escherichia coli.,2011,,['Escherichia coli'],['Carotenoids'],
1816,21246355,Efficient fermentation of xylose to ethanol at high formic acid concentrations by metabolically engineered Saccharomyces cerevisiae.,2011,,['Saccharomyces cerevisiae'],"['Xylitol', 'Glycerol']",{'FDH1': ['Positive']}
1817,21246504,Improved product-per-glucose yields in P450-dependent propane biotransformations using engineered Escherichia coli.,2011,,['Escherichia coli'],,
1818,21246509,Improved galactose fermentation of Saccharomyces cerevisiae through inverse metabolic engineering.,2011,,['Saccharomyces cerevisiae'],['Ethanol'],"{'PGM2': ['Positive'], 'SEC53': ['Positive']}"
1819,21250649,Fermenting next generation glycosylated therapeutics.,2011,,['Escherichia coli'],,
1820,21251209,Batch and continuous culture-based selection strategies for acetic acid tolerance in xylose-fermenting Saccharomyces cerevisiae.,2011,,['Saccharomyces cerevisiae'],['Ethanol'],
1821,21255301,"Metabolic engineering, new antibiotics and biofilm viscoelasticity.",2010,3815942,"['Escherichia coli', 'Komagataella pastoris', 'Priestia megaterium']",['Catalystsmatrice'],
1822,21255303,Metabolic engineering of cobalamin (vitamin B12) production in Bacillus megaterium.,2010,3815944,['Priestia megaterium'],"['Vitamin', 'Cobalamin']",{'sirA': ['Positive']}
1823,21255402,"Oil accumulation in the model green alga Chlamydomonas reinhardtii: characterization, variability between common laboratory strains and relationship with starch reserves.",2011,3036615,,['Other biofuels'],
1824,21255454,Optimization of glutathione production in batch and fed-batch cultures by the wild-type and recombinant strains of the methylotrophic yeast Hansenula polymorpha DL-1.,2011,3032675,,['Glutathionate1'],
1825,21261819,Metabolic engineering to enhance bacterial hydrogen production.,2008,3864429,['Escherichia coli'],['Genome'],{'hybC': ['Positive']}
1826,21261834,Poly-3-hydroxyalkanoate synthases from Pseudomonas putida U: substrate specificity and ultrastructural studies.,2008,3864450,['Pseudomonas putida'],['PHB/PHA'],
1827,21261868,Metabolically engineered Escherichia coli for efficient production of glycosylated natural products.,2008,3815289,['Escherichia coli'],['Polyketide'],"{'vioA': ['Negative', 'Positive'], 'wecD': ['Negative'], 'wecE': ['Negative']}"
1828,21261918,Application of nitroarene dioxygenases in the design of novel strains that degrade chloronitrobenzenes.,2009,3815844,['Escherichia coli'],['Catechol'],
1829,21261933,Probing the heterologous metabolism supporting 6-deoxyerythronolide B biosynthesis in Escherichia coli.,2009,3815759,['Escherichia coli'],['Deoxyerythronolide'],
1830,21267412,"Laboratory-evolved mutants of an exogenous global regulator, IrrE from Deinococcus radiodurans, enhance stress tolerances of Escherichia coli.",2011,3022760,"['Deinococcus radiodurans', 'Escherichia coli']",,
1831,21268653,"Binding and ""pKa"" modulation of a polycyclic substrate analogue in a type II polyketide acyl carrier protein.",2011,3092034,,['Aromatic'],
1832,21271685,NMR-based structural glycomics for high-throughput screening of carbohydrate-active enzyme specificity.,2011,,,,
1833,21272045,Alteration of reducing powers in an isogenic phosphoglucose isomerase (pgi)-disrupted Escherichia coli expressing NAD(P)-dependent malic enzymes and NADP-dependent glyceraldehyde 3-phosphate dehydrogenase.,2011,,['Escherichia coli'],,
1834,21272324,"Transcriptional regulation of main metabolic pathways of cyoA, cydB, fnr, and fur gene knockout Escherichia coli in C-limited and N-limited aerobic continuous cultures.",2011,3037301,['Escherichia coli'],['Acetate'],"{'JW0723': ['Negative'], 'JW1318': ['Negative'], 'arcA': ['Other'], 'cydB': ['Negative', 'Other'], 'entF': ['Negative'], 'gdhA': ['Negative'], 'gltB': ['Other'], 'mlc': ['Negative'], 'pfkA': ['Other'], 'pykF': ['Other'], 'sdhC': ['Negative'], 'talB': ['Negative'], 'yfiD': ['Positive']}"
1835,21276227,Flavonoid engineering of flax potentiate its biotechnological application.,2011,3040132,['Agrobacterium tumefaciens'],['Photon'],
1836,21276867,Engineering a non-native hydrogen production pathway into Escherichia coli via a cyanobacterial [NiFe] hydrogenase.,2011,,['Escherichia coli'],['Formate'],
1837,21276942,"Heterologous expression, biosynthesis, and mutagenesis of type II lantibiotics from Bacillus licheniformis in Escherichia coli.",2011,,"['Escherichia coli', 'Bacillus licheniformis']",['Antibiotics'],
1838,21279346,Evaluation of promoters for gene expression in polyhydroxyalkanoate-producing Cupriavidus necator H16.,2011,,['Cupriavidus necator'],['PHB/PHA'],
1839,21281472,Modulation of sulfur metabolism enables efficient glucosinolate engineering.,2011,3042935,"['Escherichia coli', 'Agrobacterium tumefaciens']",['Glucotropeolin'],
1840,21283695,Computational design of auxotrophy-dependent microbial biosensors for combinatorial metabolic engineering experiments.,2011,3025009,['Escherichia coli'],['1b'],{'trpC': ['Negative']}
1841,21284387,Metabolic adaptations in a H2 producing heterocyst-forming cyanobacterium: potentials and implications for biological engineering.,2011,,['Nostoc punctiforme'],['H2'],
1842,21287166,Improved p-hydroxybenzoate production by engineered Pseudomonas putida S12 by using a mixed-substrate feeding strategy.,2011,3076579,['Pseudomonas putida'],['Hydroxybenzoate'],"{'gcd': ['Negative', 'Other'], 'hpd': ['Negative'], 'tal': ['Positive']}"
1843,21292021,Probabilistic pathway construction.,2011,,,,
1844,21296182,Metabolic engineering of geranic acid in maize to achieve fungal resistance is compromised by novel glycosylation patterns.,2011,,"['Colletotrichum graminicola', 'Fusarium graminearum']",,
1845,21296183,Engineering the robustness of Clostridium acetobutylicum by introducing glutathione biosynthetic capability.,2011,,['Clostridium acetobutylicum'],['Glutathionate1'],
1846,21296962,"An experimentally validated genome-scale metabolic reconstruction of Klebsiella pneumoniae MGH 78578, iYL1228.",2011,3067640,['Klebsiella pneumoniae'],['Propanediol'],
1847,21298810,"Metabolic engineering of Corynebacterium glutamicum for production of 1,5-diaminopentane from hemicellulose.",2011,,['Corynebacterium glutamicum'],['Diaminopentane'],
1848,21300171,Evolutionary engineered Saccharomyces cerevisiae wine yeast strains with increased in vivo flux through the pentose phosphate pathway.,2011,,['Saccharomyces cerevisiae'],['Lipids'],
1849,21302148,Citrate stimulates oligosaccharide synthesis in metabolically engineered Agrobacterium sp.,2011,,['Escherichia coli'],['Citrate3'],
1850,21303904,Two pathways of sphingolipid biosynthesis are separated in the yeast Pichia pastoris.,2011,3064196,['Komagataella pastoris'],['Sphingolipid'],
1851,21305026,Tartronate semialdehyde reductase defines a novel rate-limiting step in assimilation and bioconversion of glycerol in Ustilago maydis.,2011,3031564,['Ustilago maydis'],['Other biofuels'],
1852,21317259,Natural competence in the hyperthermophilic archaeon Pyrococcus furiosus facilitates genetic manipulation: construction of markerless deletions of genes encoding the two cytoplasmic hydrogenases.,2011,3067412,['Pyrococcus furiosus'],[''],"{'PF0891': ['Negative'], 'PF0894': ['Negative'], 'PF1114': ['Negative'], 'pyrF': ['Negative']}"
1853,21318462,A new dawn for industrial photosynthesis.,2011,3059824,,['Liquid'],
1854,21320631,Optimization of a heterologous pathway for the production of flavonoids from glucose.,2011,,['Escherichia coli'],['Flavonoid'],
1855,21326829,Engineering organisms for industrial fuel production.,2010,3037579,"['Escherichia coli', 'Bacteroides ovatus']",['Davidberrya'],"{'fadD': ['Negative'], 'fadE': ['Negative']}"
1856,21326838,Microbial renewable feedstock utilization: a substrate-oriented approach.,2010,3037588,"['Trichoderma reesei', 'Aspergillus niger', 'Corynebacterium glutamicum', 'Escherichia coli', 'Saccharomyces cerevisiae']",,
1857,21326928,Engineering of a psychrophilic bacterium for the bioremediation of aromatic compounds.,2010,3026427,['Pseudoalteromonas haloplanktis'],['Aromatic'],
1858,21327279,Rapid characterization and engineering of natural product biosynthetic pathways via DNA assembler.,2011,4320646,,['Derivatives29aureothin'],
1859,21327413,"Direct ethanol production from cassava pulp using a surface-engineered yeast strain co-displaying two amylases, two cellulases, and β-glucosidase.",2011,,,['Ethanol'],
1860,21331586,Enhancement of xylitol production by attenuation of intracellular xylitol dehydrogenase activity in Candida tropicalis.,2011,,['Candida tropicalis'],['Xylitol'],
1861,21335099,Metabolic engineering tanshinone biosynthetic pathway in Salvia miltiorrhiza hairy root cultures.,2011,,,['Tanshinone'],
1862,21335394,Deletion or overexpression of mitochondrial NAD+ carriers in Saccharomyces cerevisiae alters cellular NAD and ATP contents and affects mitochondrial metabolism and the rate of glycolysis.,2011,3067453,['Saccharomyces cerevisiae'],,
1863,21337322,Multi-factorial engineering of heterologous polyketide production in Escherichia coli reveals complex pathway interactions.,2011,3076518,['Escherichia coli'],['Polyketide'],
1864,21342466,Engineering Streptomyces coelicolor for heterologous expression of secondary metabolite gene clusters.,2011,3818861,['Streptomyces coelicolor'],"['Actinorhodin3', 'Cpkcda']","{'rpoB': ['Positive', 'Other']}"
1865,21342474,Genome-wide gene expression changes in an industrial clavulanic acid overproduction strain of Streptomyces clavuligerus.,2011,3818869,['Streptomyces clavuligerus'],['Clavulanate'],"{'gap1': ['Positive', 'Other', 'Negative']}"
1866,21344680,Improved NADPH supply for xylitol production by engineered Escherichia coli with glycolytic mutations.,2011,,['Escherichia coli'],['Xylitol'],"{'pfk': ['Negative'], 'pfkA': ['Negative'], 'pgi': ['Negative'], 'sthA': ['Negative']}"
1867,21352531,Hybrid metabolic flux analysis: combining stoichiometric and statistical constraints to model the formation of complex recombinant products.,2011,3236310,,['Proteins'],
1868,21357056,Using Genetically Engineered Kinases to Screen for Novel Protein Kinase Substrates: Generation of [{gamma}-32P]ATP Analog from ADP Analog.,2007,,,['Atpanalog'],
1869,21365089,Insights into the complex biosynthesis of the leupyrrins in Sorangium cellulosum So ce690.,2011,,['Sorangium cellulosum'],['Leupyrrin'],
1870,21365181,gTME for improved adaptation of Saccharomyces cerevisiae to corn cob acid hydrolysate.,2011,,['Saccharomyces cerevisiae'],,
1871,21365482,Construction of a full-length cDNA library from castor endosperm for high-throughput functional screening.,2011,,,['Fatty acids'],
1872,21369979,Deoxycytidine production by metabolically engineered Corynebacterium ammoniagenes.,2011,,['Corynebacterium ammoniagenes'],['Deoxycytidine'],
1873,21370473,"Resolving the TCA cycle and pentose-phosphate pathway of Clostridium acetobutylicum ATCC 824: Isotopomer analysis, in vitro activities and expression analysis.",2011,6468983,['Clostridium acetobutylicum'],['Other biofuels'],
1874,21370474,Mixed glucose and lactate uptake by Corynebacterium glutamicum through metabolic engineering.,2011,,['Corynebacterium glutamicum'],['Amino acids'],
1875,21375718,Functional analysis of the role of CggR (central glycolytic gene regulator) in Lactobacillus plantarum by transcriptome analysis.,2011,3818993,"['Escherichia coli', 'Enterococcus faecalis']",['Prostheticcarrierspyrazinamidase/nicotinamidase−06envelope'],
1876,21378054,Metabolic engineering of Clostridium cellulolyticum for production of isobutanol from cellulose.,2011,3126361,,['Butanol'],
1877,21378968,Conversion of proteins into biofuels by engineering nitrogen flux.,2011,,"['Escherichia coli', 'Bacillus subtilis', 'Saccharomyces cerevisiae']",['Other biofuels'],
1878,21380527,Functional identification of hyoscyamine 6β-hydroxylase from Anisodus acutangulus and overproduction of scopolamine in genetically-engineered Escherichia coli.,2011,,['Escherichia coli'],['Scopolamine'],
1879,21391209,Metabolic engineering of monoterpene synthesis in yeast.,2011,,"['Escherichia coli', 'Saccharomyces cerevisiae']",['Monoterpene'],"{'ERG20': ['Other', 'Positive'], 'trp1': ['Positive']}"
